score;completeness;rescuebot_action;rescuebot_location;diocane_action;diocane_location;world_nr;tick_nr
9;0.25;RemoveObject;(15, 18);;(16, 18);1;2056
9;0.25;RemoveObject;(15, 18);;(16, 18);1;2057
9;0.25;RemoveObject;(15, 18);;(16, 18);1;2058
9;0.25;RemoveObject;(15, 18);;(16, 18);1;2059
9;0.25;RemoveObject;(15, 18);;(16, 18);1;2060
9;0.25;RemoveObject;(15, 18);;(16, 18);1;2061
9;0.25;MoveSouth;(15, 18);;(16, 18);1;2062
9;0.25;MoveSouth;(15, 19);;(16, 18);1;2063
9;0.25;MoveSouthWest;(15, 19);;(16, 18);1;2064
9;0.25;MoveSouthWest;(14, 20);;(16, 18);1;2065
9;0.25;MoveSouthEast;(14, 20);;(16, 18);1;2066
9;0.25;MoveSouthEast;(15, 21);;(16, 18);1;2067
9;0.25;MoveNorthEast;(15, 21);;(16, 18);1;2068
9;0.25;MoveNorthEast;(16, 20);;(16, 18);1;2069
9;0.25;;(16, 20);;(16, 18);1;2070
9;0.25;;(16, 20);;(16, 18);1;2071
9;0.25;;(16, 20);MoveWest;(15, 18);1;2072
9;0.25;;(16, 20);;(15, 18);1;2073
9;0.25;;(16, 20);;(15, 18);1;2074
9;0.25;;(16, 20);;(15, 18);1;2075
9;0.25;;(16, 20);;(15, 18);1;2076
9;0.25;;(16, 20);;(15, 18);1;2077
9;0.25;;(16, 20);;(15, 18);1;2078
9;0.25;;(16, 20);;(15, 18);1;2079
9;0.25;;(16, 20);;(15, 18);1;2080
9;0.25;;(16, 20);;(15, 18);1;2081
9;0.25;;(16, 20);;(15, 18);1;2082
9;0.25;;(16, 20);;(15, 18);1;2083
9;0.25;;(16, 20);;(15, 18);1;2084
9;0.25;;(16, 20);;(15, 18);1;2085
9;0.25;;(16, 20);;(15, 18);1;2086
9;0.25;;(16, 20);;(15, 18);1;2087
9;0.25;;(16, 20);;(15, 18);1;2088
9;0.25;;(16, 20);;(15, 18);1;2089
9;0.25;;(16, 20);;(15, 18);1;2090
9;0.25;;(16, 20);;(15, 18);1;2091
9;0.25;;(16, 20);;(15, 18);1;2092
9;0.25;;(16, 20);;(15, 18);1;2093
9;0.25;;(16, 20);;(15, 18);1;2094
9;0.25;;(16, 20);;(15, 18);1;2095
9;0.25;;(16, 20);;(15, 18);1;2096
9;0.25;;(16, 20);;(15, 18);1;2097
9;0.25;;(16, 20);;(15, 18);1;2098
9;0.25;;(16, 20);;(15, 18);1;2099
9;0.25;;(16, 20);;(15, 18);1;2100
9;0.25;;(16, 20);;(15, 18);1;2101
9;0.25;;(16, 20);;(15, 18);1;2102
9;0.25;;(16, 20);;(15, 18);1;2103
9;0.25;;(16, 20);;(15, 18);1;2104
9;0.25;;(16, 20);;(15, 18);1;2105
9;0.25;;(16, 20);;(15, 18);1;2106
9;0.25;Idle;(16, 20);;(15, 18);1;2107
9;0.25;Idle;(16, 20);;(15, 18);1;2108
9;0.25;Idle;(16, 20);;(15, 18);1;2109
9;0.25;Idle;(16, 20);;(15, 18);1;2110
9;0.25;Idle;(16, 20);;(15, 18);1;2111
9;0.25;Idle;(16, 20);;(15, 18);1;2112
9;0.25;Idle;(16, 20);;(15, 18);1;2113
9;0.25;Idle;(16, 20);;(15, 18);1;2114
9;0.25;Idle;(16, 20);;(15, 18);1;2115
9;0.25;Idle;(16, 20);;(15, 18);1;2116
9;0.25;Idle;(16, 20);;(15, 18);1;2117
9;0.25;Idle;(16, 20);;(15, 18);1;2118
9;0.25;Idle;(16, 20);;(15, 18);1;2119
9;0.25;Idle;(16, 20);;(15, 18);1;2120
9;0.25;Idle;(16, 20);;(15, 18);1;2121
9;0.25;Idle;(16, 20);;(15, 18);1;2122
9;0.25;Idle;(16, 20);;(15, 18);1;2123
9;0.25;Idle;(16, 20);;(15, 18);1;2124
9;0.25;Idle;(16, 20);;(15, 18);1;2125
9;0.25;Idle;(16, 20);;(15, 18);1;2126
9;0.25;Idle;(16, 20);;(15, 18);1;2127
9;0.25;Idle;(16, 20);;(15, 18);1;2128
9;0.25;Idle;(16, 20);;(15, 18);1;2129
9;0.25;Idle;(16, 20);;(15, 18);1;2130
9;0.25;Idle;(16, 20);;(15, 18);1;2131
9;0.25;Idle;(16, 20);;(15, 18);1;2132
9;0.25;MoveNorthWest;(16, 20);;(15, 18);1;2133
9;0.25;MoveNorthWest;(15, 19);;(15, 18);1;2134
9;0.25;MoveNorth;(15, 19);;(15, 18);1;2135
9;0.25;MoveNorth;(15, 18);;(15, 18);1;2136
9;0.25;MoveNorth;(15, 18);;(15, 18);1;2137
9;0.25;MoveNorth;(15, 17);;(15, 18);1;2138
9;0.25;MoveNorth;(15, 17);;(15, 18);1;2139
9;0.25;MoveNorth;(15, 16);;(15, 18);1;2140
9;0.25;MoveNorthWest;(15, 16);;(15, 18);1;2141
9;0.25;MoveNorthWest;(14, 15);;(15, 18);1;2142
9;0.25;MoveNorth;(14, 15);;(15, 18);1;2143
9;0.25;MoveNorth;(14, 14);;(15, 18);1;2144
9;0.25;MoveSouthEast;(14, 14);;(15, 18);1;2145
9;0.25;MoveSouthEast;(15, 15);;(15, 18);1;2146
9;0.25;MoveNorthEast;(15, 15);;(15, 18);1;2147
9;0.25;MoveNorthEast;(16, 14);;(15, 18);1;2148
9;0.25;Idle;(16, 14);;(15, 18);1;2149
9;0.25;Idle;(16, 14);;(15, 18);1;2150
9;0.25;Idle;(16, 14);;(15, 18);1;2151
9;0.25;Idle;(16, 14);;(15, 18);1;2152
9;0.25;Idle;(16, 14);;(15, 18);1;2153
9;0.25;Idle;(16, 14);;(15, 18);1;2154
9;0.25;Idle;(16, 14);;(15, 18);1;2155
9;0.25;Idle;(16, 14);;(15, 18);1;2156
9;0.25;Idle;(16, 14);;(15, 18);1;2157
9;0.25;Idle;(16, 14);;(15, 18);1;2158
9;0.25;Idle;(16, 14);;(15, 18);1;2159
9;0.25;Idle;(16, 14);;(15, 18);1;2160
9;0.25;Idle;(16, 14);;(15, 18);1;2161
9;0.25;Idle;(16, 14);;(15, 18);1;2162
9;0.25;Idle;(16, 14);;(15, 18);1;2163
9;0.25;Idle;(16, 14);;(15, 18);1;2164
9;0.25;Idle;(16, 14);;(15, 18);1;2165
9;0.25;Idle;(16, 14);;(15, 18);1;2166
9;0.25;Idle;(16, 14);;(15, 18);1;2167
9;0.25;Idle;(16, 14);;(15, 18);1;2168
9;0.25;Idle;(16, 14);;(15, 18);1;2169
9;0.25;Idle;(16, 14);;(15, 18);1;2170
9;0.25;Idle;(16, 14);;(15, 18);1;2171
9;0.25;Idle;(16, 14);;(15, 18);1;2172
9;0.25;Idle;(16, 14);;(15, 18);1;2173
9;0.25;Idle;(16, 14);;(15, 18);1;2174
9;0.25;MoveSouthWest;(16, 14);;(15, 18);1;2175
9;0.25;MoveSouthWest;(15, 15);;(15, 18);1;2176
9;0.25;MoveSouth;(15, 15);;(15, 18);1;2177
9;0.25;MoveSouth;(15, 16);;(15, 18);1;2178
9;0.25;MoveSouthWest;(15, 16);;(15, 18);1;2179
9;0.25;MoveSouthWest;(14, 17);;(15, 18);1;2180
9;0.25;MoveWest;(14, 17);;(15, 18);1;2181
9;0.25;MoveWest;(14, 17);;(15, 18);1;2182
9;0.25;MoveWest;(14, 17);;(15, 18);1;2183
9;0.25;MoveWest;(14, 17);;(15, 18);1;2184
9;0.25;MoveWest;(14, 17);;(15, 18);1;2185
9;0.25;MoveWest;(14, 17);;(15, 18);1;2186
9;0.25;MoveWest;(14, 17);;(15, 18);1;2187
9;0.25;MoveWest;(14, 17);;(15, 18);1;2188
9;0.25;MoveWest;(14, 17);;(15, 18);1;2189
9;0.25;MoveWest;(14, 17);;(15, 18);1;2190
9;0.25;MoveWest;(14, 17);;(15, 18);1;2191
9;0.25;MoveWest;(14, 17);;(15, 18);1;2192
9;0.25;MoveWest;(14, 17);;(15, 18);1;2193
9;0.25;MoveWest;(13, 17);;(15, 18);1;2194
9;0.25;MoveWest;(13, 17);;(15, 18);1;2195
9;0.25;MoveWest;(12, 17);;(15, 18);1;2196
9;0.25;MoveWest;(12, 17);;(15, 18);1;2197
9;0.25;MoveWest;(11, 17);;(15, 18);1;2198
9;0.25;MoveWest;(11, 17);;(15, 18);1;2199
9;0.25;MoveWest;(10, 17);;(15, 18);1;2200
9;0.25;MoveWest;(10, 17);;(15, 18);1;2201
9;0.25;MoveWest;(9, 17);;(15, 18);1;2202
9;0.25;;(9, 17);;(15, 18);1;2203
9;0.25;;(9, 17);;(15, 18);1;2204
9;0.25;;(9, 17);;(15, 18);1;2205
9;0.25;;(9, 17);;(15, 18);1;2206
9;0.25;;(9, 17);;(15, 18);1;2207
9;0.25;;(9, 17);;(15, 18);1;2208
9;0.25;;(9, 17);;(15, 18);1;2209
9;0.25;;(9, 17);;(15, 18);1;2210
9;0.25;;(9, 17);;(15, 18);1;2211
9;0.25;;(9, 17);;(15, 18);1;2212
9;0.25;;(9, 17);;(15, 18);1;2213
9;0.25;;(9, 17);;(15, 18);1;2214
9;0.25;;(9, 17);;(15, 18);1;2215
9;0.25;;(9, 17);;(15, 18);1;2216
9;0.25;;(9, 17);;(15, 18);1;2217
9;0.25;;(9, 17);;(15, 18);1;2218
9;0.25;;(9, 17);;(15, 18);1;2219
9;0.25;;(9, 17);;(15, 18);1;2220
