score;completeness;rescuebot_action;rescuebot_location;alice-notrust_action;alice-notrust_location;world_nr;tick_nr
0;0.0;MoveNorthWest;(15, 9);MoveSouth;(6, 16);1;453
0;0.0;MoveNorthWest;(15, 9);MoveSouth;(6, 17);1;454
0;0.0;MoveNorthWest;(15, 9);;(6, 17);1;455
0;0.0;MoveNorthWest;(15, 9);;(6, 17);1;456
0;0.0;MoveNorthWest;(15, 9);;(6, 17);1;457
0;0.0;MoveNorthWest;(15, 9);MoveSouth;(6, 17);1;458
0;0.0;MoveNorthWest;(14, 8);MoveSouth;(6, 17);1;459
0;0.0;CarryObject;(14, 8);MoveSouth;(6, 17);1;460
0;0.0;CarryObject;(14, 8);MoveSouth;(6, 17);1;461
0;0.0;CarryObject;(14, 8);MoveSouth;(6, 17);1;462
0;0.0;CarryObject;(14, 8);MoveSouth;(6, 18);1;463
0;0.0;CarryObject;(14, 8);MoveWest;(5, 18);1;464
0;0.0;CarryObject;(14, 8);;(5, 18);1;465
0;0.0;CarryObject;(14, 8);;(5, 18);1;466
0;0.0;CarryObject;(14, 8);;(5, 18);1;467
0;0.0;CarryObject;(14, 8);;(5, 18);1;468
0;0.0;CarryObject;(14, 8);;(5, 18);1;469
0;0.0;CarryObject;(14, 8);;(5, 18);1;470
0;0.0;CarryObject;(14, 8);;(5, 18);1;471
0;0.0;CarryObject;(14, 8);;(5, 18);1;472
0;0.0;CarryObject;(14, 8);;(5, 18);1;473
0;0.0;CarryObject;(14, 8);MoveWest;(4, 18);1;474
0;0.0;CarryObject;(14, 8);;(4, 18);1;475
0;0.0;CarryObject;(14, 8);;(4, 18);1;476
0;0.0;CarryObject;(14, 8);;(4, 18);1;477
0;0.0;CarryObject;(14, 8);MoveWest;(3, 18);1;478
0;0.0;CarryObject;(14, 8);;(3, 18);1;479
0;0.0;CarryObject;(14, 8);;(3, 18);1;480
0;0.0;CarryObject;(14, 8);;(3, 18);1;481
0;0.0;CarryObject;(14, 8);;(3, 18);1;482
0;0.0;CarryObject;(14, 8);MoveSouth;(3, 19);1;483
0;0.0;CarryObject;(14, 8);;(3, 19);1;484
0;0.0;CarryObject;(14, 8);MoveSouth;(3, 20);1;485
0;0.0;CarryObject;(14, 8);;(3, 20);1;486
0;0.0;CarryObject;(14, 8);;(3, 20);1;487
0;0.0;CarryObject;(14, 8);;(3, 20);1;488
0;0.0;CarryObject;(14, 8);;(3, 20);1;489
0;0.0;CarryObject;(14, 8);;(3, 20);1;490
0;0.0;CarryObject;(14, 8);;(3, 20);1;491
0;0.0;CarryObject;(14, 8);;(3, 20);1;492
0;0.0;CarryObject;(14, 8);;(3, 20);1;493
0;0.0;CarryObject;(14, 8);;(3, 20);1;494
0;0.0;CarryObject;(14, 8);;(3, 20);1;495
0;0.0;CarryObject;(14, 8);;(3, 20);1;496
0;0.0;CarryObject;(14, 8);;(3, 20);1;497
0;0.0;CarryObject;(14, 8);;(3, 20);1;498
0;0.0;CarryObject;(14, 8);;(3, 20);1;499
0;0.0;CarryObject;(14, 8);;(3, 20);1;500
0;0.0;CarryObject;(14, 8);;(3, 20);1;501
0;0.0;CarryObject;(14, 8);;(3, 20);1;502
0;0.0;CarryObject;(14, 8);;(3, 20);1;503
0;0.0;CarryObject;(14, 8);;(3, 20);1;504
0;0.0;CarryObject;(14, 8);;(3, 20);1;505
0;0.0;CarryObject;(14, 8);;(3, 20);1;506
0;0.0;CarryObject;(14, 8);;(3, 20);1;507
0;0.0;CarryObject;(14, 8);;(3, 20);1;508
0;0.0;CarryObject;(14, 8);;(3, 20);1;509
0;0.0;CarryObject;(14, 8);;(3, 20);1;510
0;0.0;CarryObject;(14, 8);;(3, 20);1;511
0;0.0;CarryObject;(14, 8);;(3, 20);1;512
0;0.0;CarryObject;(14, 8);;(3, 20);1;513
0;0.0;CarryObject;(14, 8);;(3, 20);1;514
0;0.0;CarryObject;(14, 8);;(3, 20);1;515
0;0.0;CarryObject;(14, 8);;(3, 20);1;516
0;0.0;CarryObject;(14, 8);;(3, 20);1;517
0;0.0;CarryObject;(14, 8);;(3, 20);1;518
0;0.0;CarryObject;(14, 8);;(3, 20);1;519
0;0.0;CarryObject;(14, 8);;(3, 20);1;520
0;0.0;CarryObject;(14, 8);;(3, 20);1;521
0;0.0;CarryObject;(14, 8);;(3, 20);1;522
0;0.0;CarryObject;(14, 8);;(3, 20);1;523
0;0.0;CarryObject;(14, 8);;(3, 20);1;524
0;0.0;CarryObject;(14, 8);;(3, 20);1;525
0;0.0;CarryObject;(14, 8);;(3, 20);1;526
0;0.0;CarryObject;(14, 8);MoveSouth;(3, 21);1;527
0;0.0;CarryObject;(14, 8);;(3, 21);1;528
0;0.0;CarryObject;(14, 8);;(3, 21);1;529
0;0.0;CarryObject;(14, 8);;(3, 21);1;530
0;0.0;CarryObject;(14, 8);;(3, 21);1;531
0;0.0;CarryObject;(14, 8);;(3, 21);1;532
0;0.0;CarryObject;(14, 8);;(3, 21);1;533
0;0.0;CarryObject;(14, 8);;(3, 21);1;534
0;0.0;CarryObject;(14, 8);;(3, 21);1;535
0;0.0;CarryObject;(14, 8);;(3, 21);1;536
0;0.0;CarryObject;(14, 8);;(3, 21);1;537
0;0.0;CarryObject;(14, 8);MoveNorth;(3, 20);1;538
0;0.0;CarryObject;(14, 8);MoveNorth;(3, 19);1;539
0;0.0;CarryObject;(14, 8);;(3, 19);1;540
0;0.0;CarryObject;(14, 8);;(3, 19);1;541
0;0.0;CarryObject;(14, 8);;(3, 19);1;542
0;0.0;CarryObject;(14, 8);MoveNorth;(3, 18);1;543
0;0.0;CarryObject;(14, 8);;(3, 18);1;544
0;0.0;CarryObject;(14, 8);;(3, 18);1;545
0;0.0;CarryObject;(14, 8);;(3, 18);1;546
0;0.0;CarryObject;(14, 8);;(3, 18);1;547
0;0.0;CarryObject;(14, 8);;(3, 18);1;548
0;0.0;CarryObject;(14, 8);;(3, 18);1;549
0;0.0;CarryObject;(14, 8);;(3, 18);1;550
0;0.0;CarryObject;(14, 8);;(3, 18);1;551
0;0.0;CarryObject;(14, 8);;(3, 18);1;552
0;0.0;CarryObject;(14, 8);;(3, 18);1;553
0;0.0;CarryObject;(14, 8);;(3, 18);1;554
0;0.0;CarryObject;(14, 8);;(3, 18);1;555
0;0.0;CarryObject;(14, 8);;(3, 18);1;556
0;0.0;CarryObject;(14, 8);;(3, 18);1;557
0;0.0;CarryObject;(14, 8);;(3, 18);1;558
0;0.0;CarryObject;(14, 8);;(3, 18);1;559
0;0.0;CarryObject;(14, 8);;(3, 18);1;560
0;0.0;CarryObject;(14, 8);;(3, 18);1;561
0;0.0;CarryObject;(14, 8);;(3, 18);1;562
0;0.0;CarryObject;(14, 8);MoveSouth;(3, 19);1;563
0;0.0;CarryObject;(14, 8);;(3, 19);1;564
0;0.0;CarryObject;(14, 8);;(3, 19);1;565
0;0.0;CarryObject;(14, 8);;(3, 19);1;566
0;0.0;CarryObject;(14, 8);;(3, 19);1;567
0;0.0;CarryObject;(14, 8);;(3, 19);1;568
0;0.0;CarryObject;(14, 8);;(3, 19);1;569
0;0.0;CarryObject;(14, 8);;(3, 19);1;570
0;0.0;CarryObject;(14, 8);;(3, 19);1;571
0;0.0;CarryObject;(14, 8);;(3, 19);1;572
0;0.0;CarryObject;(14, 8);;(3, 19);1;573
0;0.0;CarryObject;(14, 8);;(3, 19);1;574
0;0.0;CarryObject;(14, 8);;(3, 19);1;575
0;0.0;CarryObject;(14, 8);;(3, 19);1;576
0;0.0;CarryObject;(14, 8);;(3, 19);1;577
0;0.0;CarryObject;(14, 8);;(3, 19);1;578
0;0.0;CarryObject;(14, 8);;(3, 19);1;579
0;0.0;CarryObject;(14, 8);;(3, 19);1;580
0;0.0;CarryObject;(14, 8);;(3, 19);1;581
0;0.0;CarryObject;(14, 8);;(3, 19);1;582
0;0.0;CarryObject;(14, 8);;(3, 19);1;583
0;0.0;CarryObject;(14, 8);;(3, 19);1;584
0;0.0;CarryObject;(14, 8);;(3, 19);1;585
0;0.0;CarryObject;(14, 8);;(3, 19);1;586
0;0.0;CarryObject;(14, 8);;(3, 19);1;587
0;0.0;CarryObject;(14, 8);;(3, 19);1;588
0;0.0;CarryObject;(14, 8);;(3, 19);1;589
0;0.0;CarryObject;(14, 8);MoveSouth;(3, 20);1;590
0;0.0;CarryObject;(14, 8);;(3, 20);1;591
0;0.0;CarryObject;(14, 8);;(3, 20);1;592
0;0.0;CarryObject;(14, 8);;(3, 20);1;593
0;0.0;CarryObject;(14, 8);;(3, 20);1;594
0;0.0;CarryObject;(14, 8);;(3, 20);1;595
0;0.0;CarryObject;(14, 8);;(3, 20);1;596
0;0.0;CarryObject;(14, 8);;(3, 20);1;597
0;0.0;CarryObject;(14, 8);;(3, 20);1;598
0;0.0;CarryObject;(14, 8);;(3, 20);1;599
0;0.0;CarryObject;(14, 8);;(3, 20);1;600
0;0.0;CarryObject;(14, 8);;(3, 20);1;601
0;0.0;CarryObject;(14, 8);;(3, 20);1;602
0;0.0;CarryObject;(14, 8);;(3, 20);1;603
0;0.0;CarryObject;(14, 8);;(3, 20);1;604
0;0.0;CarryObject;(14, 8);;(3, 20);1;605
0;0.0;CarryObject;(14, 8);;(3, 20);1;606
0;0.0;CarryObject;(14, 8);;(3, 20);1;607
0;0.0;CarryObject;(14, 8);;(3, 20);1;608
0;0.0;CarryObject;(14, 8);;(3, 20);1;609
0;0.0;CarryObject;(14, 8);;(3, 20);1;610
0;0.0;MoveNorthEast;(14, 8);;(3, 20);1;611
0;0.0;MoveNorthEast;(14, 8);;(3, 20);1;612
0;0.0;MoveNorthEast;(14, 8);;(3, 20);1;613
0;0.0;MoveNorthEast;(14, 8);;(3, 20);1;614
0;0.0;MoveNorthEast;(14, 8);;(3, 20);1;615
0;0.0;MoveNorthEast;(14, 8);;(3, 20);1;616
0;0.0;MoveNorthEast;(14, 8);;(3, 20);1;617
0;0.0;MoveNorthEast;(14, 8);;(3, 20);1;618
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;619
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;620
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;621
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;622
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;623
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;624
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;625
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;626
0;0.0;MoveNorthEast;(15, 7);;(3, 20);1;627
0;0.0;MoveNorthEast;(16, 6);;(3, 20);1;628
0;0.0;MoveEast;(16, 6);;(3, 20);1;629
0;0.0;MoveEast;(16, 6);;(3, 20);1;630
0;0.0;MoveEast;(16, 6);;(3, 20);1;631
0;0.0;MoveEast;(16, 6);;(3, 20);1;632
0;0.0;MoveEast;(16, 6);;(3, 20);1;633
0;0.0;MoveEast;(16, 6);;(3, 20);1;634
0;0.0;MoveEast;(16, 6);;(3, 20);1;635
0;0.0;MoveEast;(16, 6);;(3, 20);1;636
0;0.0;MoveEast;(17, 6);;(3, 20);1;637
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;638
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;639
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;640
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;641
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;642
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;643
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;644
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;645
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;646
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;647
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;648
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;649
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;650
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;651
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;652
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;653
0;0.0;MoveSouthEast;(18, 7);;(3, 20);1;654
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;655
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;656
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;657
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;658
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;659
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;660
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;661
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;662
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;663
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;664
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;665
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;666
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;667
0;0.0;MoveSouthEast;(19, 8);;(3, 20);1;668
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;669
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;670
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;671
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;672
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;673
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;674
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;675
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;676
0;0.0;MoveSouthEast;(20, 9);;(3, 20);1;677
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;678
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;679
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;680
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;681
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;682
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;683
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;684
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;685
0;0.0;MoveSouthEast;(21, 10);;(3, 20);1;686
0;0.0;MoveSouthEast;(22, 11);;(3, 20);1;687
0;0.0;MoveSouth;(22, 11);;(3, 20);1;688
0;0.0;MoveSouth;(22, 11);;(3, 20);1;689
0;0.0;MoveSouth;(22, 11);;(3, 20);1;690
0;0.0;MoveSouth;(22, 11);;(3, 20);1;691
0;0.0;MoveSouth;(22, 11);;(3, 20);1;692
0;0.0;MoveSouth;(22, 11);;(3, 20);1;693
0;0.0;MoveSouth;(22, 11);;(3, 20);1;694
0;0.0;MoveSouth;(22, 11);;(3, 20);1;695
0;0.0;MoveSouth;(22, 12);;(3, 20);1;696
0;0.0;MoveSouth;(22, 12);;(3, 20);1;697
0;0.0;MoveSouth;(22, 12);;(3, 20);1;698
0;0.0;MoveSouth;(22, 12);;(3, 20);1;699
0;0.0;MoveSouth;(22, 12);;(3, 20);1;700
0;0.0;MoveSouth;(22, 12);;(3, 20);1;701
0;0.0;MoveSouth;(22, 12);;(3, 20);1;702
0;0.0;MoveSouth;(22, 12);MoveNorth;(3, 19);1;703
0;0.0;MoveSouth;(22, 12);;(3, 19);1;704
0;0.0;MoveSouth;(22, 13);MoveNorth;(3, 18);1;705
0;0.0;MoveSouthEast;(22, 13);;(3, 18);1;706
0;0.0;MoveSouthEast;(22, 13);;(3, 18);1;707
0;0.0;MoveSouthEast;(22, 13);;(3, 18);1;708
0;0.0;MoveSouthEast;(22, 13);;(3, 18);1;709
0;0.0;MoveSouthEast;(22, 13);;(3, 18);1;710
0;0.0;MoveSouthEast;(22, 13);;(3, 18);1;711
0;0.0;MoveSouthEast;(22, 13);;(3, 18);1;712
0;0.0;MoveSouthEast;(22, 13);MoveEast;(4, 18);1;713
0;0.0;MoveSouthEast;(23, 14);;(4, 18);1;714
0;0.0;Drop;(23, 14);MoveEast;(5, 18);1;715
0;0.0;Drop;(23, 14);;(5, 18);1;716
0;0.0;Drop;(23, 14);MoveEast;(6, 18);1;717
0;0.0;Drop;(23, 14);;(6, 18);1;718
0;0.0;Drop;(23, 14);MoveEast;(7, 18);1;719
0;0.0;Drop;(23, 14);;(7, 18);1;720
0;0.0;Drop;(23, 14);;(7, 18);1;721
0;0.0;Drop;(23, 14);;(7, 18);1;722
3;0.125;Drop;(23, 14);;(7, 18);1;723
3;0.125;MoveSouthWest;(23, 14);;(7, 18);1;724
3;0.125;MoveSouthWest;(23, 14);;(7, 18);1;725
3;0.125;MoveSouthWest;(23, 14);;(7, 18);1;726
3;0.125;MoveSouthWest;(23, 14);;(7, 18);1;727
3;0.125;MoveSouthWest;(23, 14);;(7, 18);1;728
3;0.125;MoveSouthWest;(23, 14);MoveEast;(8, 18);1;729
3;0.125;MoveSouthWest;(23, 14);;(8, 18);1;730
3;0.125;MoveSouthWest;(23, 14);;(8, 18);1;731
3;0.125;MoveSouthWest;(22, 15);;(8, 18);1;732
3;0.125;MoveSouth;(22, 15);;(8, 18);1;733
3;0.125;MoveSouth;(22, 15);;(8, 18);1;734
3;0.125;MoveSouth;(22, 15);;(8, 18);1;735
3;0.125;MoveSouth;(22, 15);;(8, 18);1;736
3;0.125;MoveSouth;(22, 15);;(8, 18);1;737
3;0.125;MoveSouth;(22, 15);;(8, 18);1;738
3;0.125;MoveSouth;(22, 15);;(8, 18);1;739
3;0.125;MoveSouth;(22, 15);;(8, 18);1;740
3;0.125;MoveSouth;(22, 16);;(8, 18);1;741
3;0.125;MoveSouthWest;(22, 16);;(8, 18);1;742
3;0.125;MoveSouthWest;(22, 16);;(8, 18);1;743
3;0.125;MoveSouthWest;(22, 16);;(8, 18);1;744
3;0.125;MoveSouthWest;(22, 16);;(8, 18);1;745
3;0.125;MoveSouthWest;(22, 16);MoveEast;(9, 18);1;746
3;0.125;MoveSouthWest;(22, 16);MoveEast;(10, 18);1;747
3;0.125;MoveSouthWest;(22, 16);MoveEast;(10, 18);1;748
3;0.125;MoveSouthWest;(22, 16);MoveEast;(10, 18);1;749
3;0.125;MoveSouthWest;(21, 17);MoveEast;(10, 18);1;750
3;0.125;MoveSouth;(21, 17);MoveEast;(10, 18);1;751
3;0.125;MoveSouth;(21, 17);MoveEast;(10, 18);1;752
3;0.125;MoveSouth;(21, 17);MoveEast;(11, 18);1;753
3;0.125;MoveSouth;(21, 17);MoveEast;(11, 18);1;754
3;0.125;MoveSouth;(21, 17);MoveEast;(11, 18);1;755
3;0.125;MoveSouth;(21, 17);MoveEast;(11, 18);1;756
3;0.125;MoveSouth;(21, 17);MoveEast;(11, 18);1;757
3;0.125;MoveSouth;(21, 17);MoveEast;(11, 18);1;758
3;0.125;MoveSouth;(21, 18);MoveEast;(12, 18);1;759
3;0.125;;(21, 18);MoveEast;(12, 18);1;760
3;0.125;;(21, 18);MoveEast;(12, 18);1;761
3;0.125;;(21, 18);MoveEast;(12, 18);1;762
3;0.125;;(21, 18);MoveEast;(12, 18);1;763
3;0.125;;(21, 18);MoveEast;(12, 18);1;764
3;0.125;;(21, 18);MoveEast;(13, 18);1;765
3;0.125;;(21, 18);;(13, 18);1;766
3;0.125;;(21, 18);;(13, 18);1;767
3;0.125;;(21, 18);;(13, 18);1;768
3;0.125;;(21, 18);;(13, 18);1;769
3;0.125;;(21, 18);;(13, 18);1;770
3;0.125;;(21, 18);;(13, 18);1;771
3;0.125;;(21, 18);;(13, 18);1;772
3;0.125;;(21, 18);;(13, 18);1;773
3;0.125;;(21, 18);;(13, 18);1;774
3;0.125;;(21, 18);;(13, 18);1;775
3;0.125;;(21, 18);;(13, 18);1;776
3;0.125;;(21, 18);;(13, 18);1;777
3;0.125;;(21, 18);;(13, 18);1;778
3;0.125;;(21, 18);;(13, 18);1;779
3;0.125;;(21, 18);;(13, 18);1;780
3;0.125;;(21, 18);;(13, 18);1;781
3;0.125;;(21, 18);;(13, 18);1;782
3;0.125;;(21, 18);;(13, 18);1;783
3;0.125;;(21, 18);;(13, 18);1;784
3;0.125;;(21, 18);;(13, 18);1;785
3;0.125;;(21, 18);;(13, 18);1;786
3;0.125;;(21, 18);;(13, 18);1;787
3;0.125;;(21, 18);;(13, 18);1;788
3;0.125;;(21, 18);;(13, 18);1;789
3;0.125;;(21, 18);;(13, 18);1;790
3;0.125;;(21, 18);;(13, 18);1;791
3;0.125;;(21, 18);;(13, 18);1;792
3;0.125;;(21, 18);;(13, 18);1;793
3;0.125;;(21, 18);;(13, 18);1;794
3;0.125;;(21, 18);;(13, 18);1;795
3;0.125;;(21, 18);;(13, 18);1;796
3;0.125;;(21, 18);;(13, 18);1;797
3;0.125;;(21, 18);;(13, 18);1;798
3;0.125;;(21, 18);;(13, 18);1;799
3;0.125;;(21, 18);;(13, 18);1;800
3;0.125;;(21, 18);;(13, 18);1;801
3;0.125;;(21, 18);;(13, 18);1;802
3;0.125;;(21, 18);;(13, 18);1;803
3;0.125;;(21, 18);;(13, 18);1;804
3;0.125;;(21, 18);;(13, 18);1;805
3;0.125;;(21, 18);;(13, 18);1;806
3;0.125;;(21, 18);;(13, 18);1;807
3;0.125;;(21, 18);;(13, 18);1;808
3;0.125;;(21, 18);;(13, 18);1;809
3;0.125;;(21, 18);;(13, 18);1;810
3;0.125;;(21, 18);;(13, 18);1;811
3;0.125;;(21, 18);;(13, 18);1;812
3;0.125;;(21, 18);;(13, 18);1;813
3;0.125;;(21, 18);;(13, 18);1;814
3;0.125;;(21, 18);;(13, 18);1;815
3;0.125;;(21, 18);;(13, 18);1;816
3;0.125;;(21, 18);;(13, 18);1;817
3;0.125;;(21, 18);;(13, 18);1;818
3;0.125;;(21, 18);;(13, 18);1;819
3;0.125;;(21, 18);;(13, 18);1;820
3;0.125;;(21, 18);;(13, 18);1;821
3;0.125;;(21, 18);;(13, 18);1;822
3;0.125;;(21, 18);;(13, 18);1;823
3;0.125;;(21, 18);;(13, 18);1;824
3;0.125;;(21, 18);;(13, 18);1;825
3;0.125;;(21, 18);;(13, 18);1;826
3;0.125;;(21, 18);;(13, 18);1;827
3;0.125;;(21, 18);;(13, 18);1;828
3;0.125;;(21, 18);;(13, 18);1;829
3;0.125;;(21, 18);;(13, 18);1;830
3;0.125;;(21, 18);;(13, 18);1;831
3;0.125;;(21, 18);;(13, 18);1;832
3;0.125;;(21, 18);;(13, 18);1;833
3;0.125;;(21, 18);;(13, 18);1;834
3;0.125;;(21, 18);;(13, 18);1;835
3;0.125;;(21, 18);;(13, 18);1;836
3;0.125;;(21, 18);;(13, 18);1;837
3;0.125;;(21, 18);;(13, 18);1;838
3;0.125;;(21, 18);;(13, 18);1;839
3;0.125;;(21, 18);;(13, 18);1;840
3;0.125;;(21, 18);;(13, 18);1;841
3;0.125;;(21, 18);;(13, 18);1;842
3;0.125;;(21, 18);;(13, 18);1;843
3;0.125;;(21, 18);;(13, 18);1;844
3;0.125;;(21, 18);;(13, 18);1;845
3;0.125;;(21, 18);;(13, 18);1;846
3;0.125;;(21, 18);;(13, 18);1;847
3;0.125;;(21, 18);;(13, 18);1;848
3;0.125;;(21, 18);;(13, 18);1;849
3;0.125;;(21, 18);;(13, 18);1;850
3;0.125;;(21, 18);;(13, 18);1;851
3;0.125;;(21, 18);;(13, 18);1;852
3;0.125;;(21, 18);;(13, 18);1;853
3;0.125;;(21, 18);;(13, 18);1;854
3;0.125;;(21, 18);;(13, 18);1;855
3;0.125;;(21, 18);;(13, 18);1;856
3;0.125;;(21, 18);;(13, 18);1;857
3;0.125;;(21, 18);;(13, 18);1;858
3;0.125;;(21, 18);;(13, 18);1;859
3;0.125;;(21, 18);;(13, 18);1;860
3;0.125;RemoveObject;(21, 18);;(13, 18);1;861
3;0.125;RemoveObject;(21, 18);;(13, 18);1;862
3;0.125;RemoveObject;(21, 18);;(13, 18);1;863
3;0.125;RemoveObject;(21, 18);;(13, 18);1;864
3;0.125;RemoveObject;(21, 18);;(13, 18);1;865
3;0.125;RemoveObject;(21, 18);MoveEast;(13, 18);1;866
3;0.125;RemoveObject;(21, 18);MoveEast;(13, 18);1;867
3;0.125;RemoveObject;(21, 18);MoveEast;(13, 18);1;868
3;0.125;RemoveObject;(21, 18);MoveEast;(13, 18);1;869
3;0.125;RemoveObject;(21, 18);MoveEast;(13, 18);1;870
3;0.125;RemoveObject;(21, 18);MoveEast;(14, 18);1;871
3;0.125;RemoveObject;(21, 18);;(14, 18);1;872
3;0.125;RemoveObject;(21, 18);;(14, 18);1;873
3;0.125;RemoveObject;(21, 18);;(14, 18);1;874
3;0.125;RemoveObject;(21, 18);;(14, 18);1;875
3;0.125;RemoveObject;(21, 18);;(14, 18);1;876
3;0.125;RemoveObject;(21, 18);;(14, 18);1;877
3;0.125;RemoveObject;(21, 18);;(14, 18);1;878
3;0.125;RemoveObject;(21, 18);;(14, 18);1;879
3;0.125;RemoveObject;(21, 18);;(14, 18);1;880
3;0.125;RemoveObject;(21, 18);MoveEast;(14, 18);1;881
3;0.125;RemoveObject;(21, 18);MoveEast;(14, 18);1;882
3;0.125;RemoveObject;(21, 18);MoveEast;(14, 18);1;883
3;0.125;RemoveObject;(21, 18);MoveEast;(14, 18);1;884
3;0.125;RemoveObject;(21, 18);MoveEast;(14, 18);1;885
3;0.125;RemoveObject;(21, 18);MoveEast;(15, 18);1;886
3;0.125;RemoveObject;(21, 18);;(15, 18);1;887
3;0.125;RemoveObject;(21, 18);MoveNorth;(15, 17);1;888
3;0.125;RemoveObject;(21, 18);;(15, 17);1;889
3;0.125;RemoveObject;(21, 18);;(15, 17);1;890
3;0.125;RemoveObject;(21, 18);;(15, 17);1;891
3;0.125;RemoveObject;(21, 18);;(15, 17);1;892
3;0.125;RemoveObject;(21, 18);;(15, 17);1;893
3;0.125;RemoveObject;(21, 18);MoveNorth;(15, 16);1;894
3;0.125;RemoveObject;(21, 18);;(15, 16);1;895
3;0.125;RemoveObject;(21, 18);;(15, 16);1;896
3;0.125;RemoveObject;(21, 18);;(15, 16);1;897
3;0.125;RemoveObject;(21, 18);;(15, 16);1;898
3;0.125;RemoveObject;(21, 18);;(15, 16);1;899
3;0.125;RemoveObject;(21, 18);;(15, 16);1;900
3;0.125;RemoveObject;(21, 18);;(15, 16);1;901
3;0.125;RemoveObject;(21, 18);;(15, 16);1;902
3;0.125;RemoveObject;(21, 18);;(15, 16);1;903
3;0.125;RemoveObject;(21, 18);;(15, 16);1;904
3;0.125;RemoveObject;(21, 18);;(15, 16);1;905
3;0.125;RemoveObject;(21, 18);;(15, 16);1;906
3;0.125;RemoveObject;(21, 18);;(15, 16);1;907
3;0.125;RemoveObject;(21, 18);;(15, 16);1;908
3;0.125;RemoveObject;(21, 18);;(15, 16);1;909
3;0.125;RemoveObject;(21, 18);;(15, 16);1;910
3;0.125;RemoveObject;(21, 18);MoveNorth;(15, 15);1;911
3;0.125;RemoveObject;(21, 18);;(15, 15);1;912
3;0.125;RemoveObject;(21, 18);;(15, 15);1;913
3;0.125;RemoveObject;(21, 18);;(15, 15);1;914
3;0.125;RemoveObject;(21, 18);;(15, 15);1;915
3;0.125;RemoveObject;(21, 18);;(15, 15);1;916
3;0.125;RemoveObject;(21, 18);;(15, 15);1;917
3;0.125;RemoveObject;(21, 18);;(15, 15);1;918
3;0.125;RemoveObject;(21, 18);;(15, 15);1;919
3;0.125;RemoveObject;(21, 18);;(15, 15);1;920
3;0.125;RemoveObject;(21, 18);;(15, 15);1;921
3;0.125;RemoveObject;(21, 18);;(15, 15);1;922
3;0.125;RemoveObject;(21, 18);;(15, 15);1;923
3;0.125;RemoveObject;(21, 18);;(15, 15);1;924
3;0.125;RemoveObject;(21, 18);;(15, 15);1;925
